chromosome,position,rsr,t_read,c_read,total_reads,strand
chr10,97432629,1.4622319956019791,1143,679,1822,+
chr10,97432995,2.3758642784566657,1136,591,1727,+
chr10,97432996,2.8870864228870508,972,527,1499,+
chr10,97433017,3.5606215846994536,718,365,1083,+
chr10,97433018,3.5606215846994536,718,365,1083,+
chr10,97433019,3.5606215846994536,718,365,1083,+
chr10,97433028,1.6914831398503047,1282,949,2231,+
chr10,97433035,1.7305640620369456,686,381,1067,+
chr10,99743175,0.5295229784758579,661,381,1042,+
chr10,99743177,1.6816805080605763,661,444,1105,+
chr10,99743188,0.4990233545647558,903,470,1373,+
chr10,100347207,1.5309096732863552,868,445,1313,+
chr10,100347232,0.6942167110746738,738,573,1311,+
chr10,100347233,2.3619047619047624,619,449,1068,+
chr10,100347243,1.7581069237510951,1179,651,1830,+
chr10,100347246,1.3421218766613503,754,607,1361,+
chr10,100347327,1.53995370595038,2691,1727,4418,+
chr10,100347420,2.421010101010101,641,494,1135,+
chr10,100348064,0.5941644562334217,671,376,1047,+
chr10,100348065,1.3236743838685587,632,514,1146,+
chr10,100348066,0.9345587309580764,1030,844,1874,+
chr10,100348068,0.952661661733678,1162,954,2116,+
chr10,100348092,0.6751906684611934,988,742,1730,+
chr10,100348093,1.3682141797493563,2830,1929,4759,+
chr10,100348131,1.8961378643269133,3589,3060,6649,+
chr10,100348132,1.6434110592938045,2228,1974,4202,+
chr10,100348136,1.5433593025412726,1446,1197,2643,+
chr10,100348255,1.5045618146815098,1437,918,2355,+
chr10,100348258,1.3416751787538304,2200,1363,3563,+
chr10,100348324,1.6240378084672853,1738,1261,2999,+
chr10,100352436,0.9238039478086316,3759,2988,6747,+
chr10,100352437,1.2726508988254934,7393,5416,12809,+
chr10,100354428,1.7637735849056606,778,529,1307,+
chr10,100354432,1.5469149616368283,2694,1495,4189,+
chr10,100354433,1.5469149616368283,2694,1495,4189,+
chr10,100354436,2.2771787960467207,821,635,1456,+
chr10,100354466,1.7688369788773628,1840,1128,2968,+
chr10,100354469,0.6505715201367375,1049,850,1899,+
chr10,100354475,2.056673259223897,1137,945,2082,+
chr10,100354476,0.8033930431515856,1844,1491,3335,+
chr10,100354488,1.466270574523126,1562,1212,2774,+
chr10,100354498,0.9792714483590315,4072,3182,7254,+
chr10,100354576,2.2129466614501827,1762,1277,3039,+
chr10,100360734,2.4816230520435165,843,536,1379,+
chr10,100360786,3.1390909090909087,1150,659,1809,+
chr10,100360799,2.0330409018850584,2910,2030,4940,+
chr10,100360804,1.9075962018990507,930,666,1596,+
chr10,100360808,1.1023002687949908,2820,2053,4873,+
chr10,100360820,0.7568059815950919,1578,1303,2881,+
chr10,100360824,1.3992307795392718,1355,1050,2405,+
chr10,100361260,1.6670588800307367,1901,1435,3336,+
chr10,100361373,1.3605442176870748,2887,1994,4881,+
chr10,100361467,1.572550831792976,3402,2163,5565,+
chr10,100361622,1.7505950217490711,1658,1272,2930,+
chr10,100361623,0.6623034878968831,2713,1988,4701,+
chr10,100361651,1.8709575343332696,1597,1373,2970,+
chr10,100361753,1.2578477057178885,3018,1971,4989,+
chr10,100361780,1.602204992605208,1649,1262,2911,+
chr10,100361852,1.5031424248250724,4706,3232,7938,+
chr10,100361854,1.7163509211474848,8189,5809,13998,+
chr10,100361869,2.1398951473545544,3462,2732,6194,+
chr10,100362167,1.919014303482587,1602,1339,2941,+
chr10,100362174,0.8397244636322578,3007,2022,5029,+
chr10,100362187,1.5704950266018969,2088,1571,3659,+
chr10,100362324,1.6071087429506075,3298,2278,5576,+
chr10,100362341,1.8933394813799131,1695,1350,3045,+
chr10,100362471,1.4878119057223536,1654,1294,2948,+
chr10,100362477,1.341211411723899,2890,1921,4811,+
chr10,100362868,1.020611982244032,2887,2084,4971,+
chr10,100362882,1.3724298553886691,3709,2773,6482,+
chr10,100362883,1.4005491570067217,5743,4335,10078,+
chr10,100362885,1.4508474998638738,5839,4093,9932,+
chr10,100363029,1.4910835597826086,1950,1407,3357,+
chr10,100363030,1.4546916323330041,3368,2234,5602,+
chr10,100363094,1.349395843659173,4778,3224,8002,+
chr10,100363137,0.9230618829647486,6452,3601,10053,+
chr10,100363138,0.9230618829647486,6452,3601,10053,+
chr10,100363147,1.4308105266552815,6484,3962,10446,+
chr10,100363160,1.6418567376821651,9691,5195,14886,+
chr10,100363165,1.822168387862081,10381,5692,16073,+
chr10,100363169,1.5334828001518108,17323,10251,27574,+
chr10,100363170,1.5017094815506773,17174,10704,27878,+
chr10,100363172,1.5071054912238568,11702,7366,19068,+
chr10,100363177,1.542891368486435,6623,4433,11056,+
chr10,100363223,1.2104356011865256,13304,7419,20723,+
chr10,100363231,0.9609917774003139,30651,19232,49883,+
chr10,100363236,0.8446314739817717,18952,10921,29873,+
chr10,100363243,1.2278433965538436,39060,23582,62642,+
chr10,100363638,0.47547072956730335,2158,1244,3402,+
chr10,100363643,0.8122579486080239,2969,1556,4525,+
chr10,100363712,7.2590163934426215,1106,304,1410,+
chr10,100363718,4.826506640304907,2280,645,2925,+
chr10,100363721,65.4573486828294,8635,5086,13721,+
chr10,100363722,65.45734868282942,8635,5086,13721,+
chr10,100363725,2.1166783363674555,1127,964,2091,+
chr10,100363735,0.6019841269841268,1024,1049,2073,+
chr10,100363742,1.650505050505051,1538,1457,2995,+
chr10,100363854,0.657348665080624,2029,1454,3483,+
chr10,100363967,1.8821000848921339,3902,2704,6606,+
chr10,100363989,1.7776779266629223,1815,1132,2947,+
chr10,100364134,4.801147227533461,809,522,1331,+
chr10,100364140,1.4108550785052845,2539,1736,4275,+
chr10,100364141,2.1889862327909886,635,563,1198,+
chr10,100364341,2.145391903531438,957,644,1601,+
chr10,100364435,1.448489010989011,1368,1035,2403,+
chr10,100373909,1.8387944629402488,635,438,1073,+
chr10,100381358,2.2382164074317834,948,631,1579,+
chr10,100381390,1.9843362282878407,852,623,1475,+
chr10,100381397,1.642581392356196,1041,817,1858,+
chr10,100923976,2.061150231822215,790,449,1239,+
chr10,101039716,1.951036460547139,770,411,1181,+
chr10,101039717,1.951036460547139,770,411,1181,+
chr10,101039734,7.371233563211512,989,663,1652,+
chr10,101039739,4.612889345065599,2094,1875,3969,+
chr10,101039740,4.39761165683692,1987,1797,3784,+
chr10,102152435,3.999307479224376,874,360,1234,+
chr10,102152436,3.999307479224376,874,360,1234,+
chr10,102152451,2.0769230769230766,1079,571,1650,+
chr10,102152452,2.0769230769230766,1079,571,1650,+
chr10,102152453,0.4382282996432819,701,579,1280,+
chr10,102152454,0.4382282996432819,701,579,1280,+
chr10,102157018,2.105504587155964,620,435,1055,+
chr10,102157025,1.924503542202883,920,810,1730,+
chr10,102157052,0.6057845957174816,668,446,1114,+
chr10,102157058,0.5541608408597339,1412,1059,2471,+
chr10,102159207,2.1695257922359645,1114,707,1821,+
chr10,102159434,4.76846810327429,644,505,1149,+
chr10,102159441,1.1132591235192095,1003,796,1799,+
chr10,102159935,1.0989270958283353,766,491,1257,+
chr10,102159936,0.913407214254672,1200,766,1966,+
chr10,102159938,1.2319118147769832,826,533,1359,+
chr10,102159976,1.0948892911850716,1007,834,1841,+
chr10,102159978,1.821986008241057,1390,1161,2551,+
chr10,102160236,1.9816529506744711,1717,1325,3042,+
chr10,102160293,1.7275991138950422,1027,688,1715,+
chr10,102160495,2.9,782,485,1267,+
chr10,102160506,1.7934065934065937,815,545,1360,+
chr10,102160514,1.3092993532853134,1413,985,2398,+
chr10,102160548,1.7825849665095508,997,694,1691,+
chr10,102160551,2.7422360248447206,882,643,1525,+
chr10,102160570,0.6716293074606892,1313,1280,2593,+
chr10,102160592,1.7190697674418605,1187,1074,2261,+
chr10,102160747,2.515557867277256,1206,901,2107,+
chr10,102160810,1.558696505692972,793,565,1358,+
chr10,102160976,1.7675095506639986,693,477,1170,+
chr10,102161032,1.011713746376323,1176,1140,2316,+
chr10,102161033,1.011713746376323,1176,1140,2316,+
chr10,102161059,0.4468375793618902,694,540,1234,+
chr10,102161079,1.5821917808219177,890,656,1546,+
chr10,102161559,0.4107675111773473,734,609,1343,+
chr10,102161618,2.5332994407727503,905,561,1466,+
chr10,102161837,1.1694386694386694,1304,961,2265,+
chr10,102161838,1.3615842284991038,1705,1368,3073,+
chr10,102162170,2.7399014778325124,617,405,1022,+
chr10,102162194,0.4971046770601336,557,448,1005,+
chr10,102162225,1.9851086929731112,1251,907,2158,+
chr10,102162246,0.5818830879071842,651,497,1148,+
chr10,102162282,0.49437111801242234,848,643,1491,+
chr10,102163009,1.8144,647,374,1021,+
chr10,102163441,2.046843830244292,1262,978,2240,+
chr10,102163490,2.9429280397022333,592,433,1025,+
chr10,102163511,0.5678665616330445,828,678,1506,+
chr10,102163513,1.7250207296849087,978,602,1580,+
chr10,102163519,0.6486158183617767,1108,865,1973,+
chr10,102163521,1.5152027027027029,896,665,1561,+
chr10,102163522,1.5095548914753063,1145,747,1892,+
chr10,102163617,2.3446982611660423,597,418,1015,+
chr10,102163646,1.4302252816020025,652,475,1127,+
chr10,102399631,3.0328288450815717,1063,693,1756,+
chr10,102399644,1.998929348520078,732,437,1169,+
chr10,103423565,1.3470992262195556,679,561,1240,+
chr10,103993034,1.3323143958667818,732,494,1226,+
chr10,104254900,0.6830848570241218,967,539,1506,+
chr10,104255215,2.3335997259961183,729,460,1189,+
chr10,104259579,0.5003254010922158,841,598,1439,+
chr10,104259580,2.3664596273291925,634,643,1277,+
chr10,104259587,1.5852410029881774,1270,894,2164,+
chr10,104259588,0.3621138211382114,785,737,1522,+
chr10,104259682,1.6970911882623902,864,616,1480,+
chr10,104259713,3.3709077380952377,883,671,1554,+
chr10,104259730,1.5267507002801122,990,815,1805,+
chr10,104259781,0.6893120918024782,1472,1142,2614,+
chr10,104262992,1.1841605282291066,2844,2133,4977,+
chr10,104263017,0.6100876366377685,2203,1515,3718,+
chr10,104263018,1.543189368770764,1857,1203,3060,+
chr10,104266129,2.0225234619395205,1118,821,1939,+
chr10,104267294,2.008,752,509,1261,+
chr10,104267295,2.3986226685796272,1160,696,1856,+
chr10,110133461,2.4233130694537723,628,463,1091,+
chr10,110578666,2.5404040718042795,761,644,1405,+
chr10,110584190,2.7180537155245097,867,436,1303,+
chr10,110584191,2.7180537155245097,867,436,1303,+
chr10,110584275,2.665823538163964,873,610,1483,+
chr10,110584276,2.665823538163964,873,610,1483,+
chr10,110598232,2.8776086956521736,853,574,1427,+
chr10,110598234,2.8776086956521736,853,574,1427,+
chr10,110599675,3.8076502732240436,1071,487,1558,+
chr10,110599692,1.576084340137944,1931,1156,3087,+
chr10,110599698,1.1817795058171916,4058,2098,6156,+
chr10,110599710,1.8154549075882724,2334,1498,3832,+
chr10,110599714,2.1985793510259546,5254,3035,8289,+
chr10,110600521,2.3223748643085504,792,577,1369,+
chr10,110601652,2.1969821673525383,1539,1349,2888,+
chr10,110601654,2.1969821673525383,1539,1349,2888,+
chr10,110601655,0.4359640831758034,614,459,1073,+
chr10,110601674,1.6607966457023062,931,953,1884,+
chr10,110601684,0.6474647464746475,1078,1110,2188,+
chr10,110601689,1.1710884148713367,2233,2090,4323,+
chr10,110601703,0.5919046640641052,1107,784,1891,+
chr10,110601706,1.5033072052350351,1204,866,2070,+
chr10,110601713,1.4998663220746815,2804,2060,4864,+
chr10,110601714,1.4998663220746815,2804,2060,4864,+
chr10,110601717,1.7563510669408928,3270,3022,6292,+
chr10,110601718,1.7563510669408928,3270,3022,6292,+
chr10,110601721,2.457866987327722,1751,1706,3457,+
chr10,110601857,2.537374564816711,707,513,1220,+
chr10,110601858,2.537374564816711,707,513,1220,+
chr10,110602606,4.2149182405110395,663,555,1218,+
chr10,110602952,2.8391275912757523,592,427,1019,+
chr10,110883065,4.250263658077093,1122,923,2045,+
chr10,110883067,1.21554091158704,698,606,1304,+
chr10,110883069,1.3069156485271534,738,585,1323,+
chr10,110887798,2.362818590704648,590,434,1024,+
chr10,110894095,1.248153870136711,607,454,1061,+
chr10,110894474,2.1290287691974905,634,401,1035,+
chr10,110896050,0.8458670834489069,1552,1263,2815,+
chr10,110896051,0.3093368700265252,1028,869,1897,+
chr10,110898493,2.221447868758266,860,654,1514,+
chr10,110898641,1.7610748002904866,678,458,1136,+
chr10,110985644,0.5405033928848995,681,578,1259,+
chr10,111000425,2.720491030293375,745,458,1203,+
chr10,119676803,0.34076311520083147,579,443,1022,+
chr10,119676869,2.6777981345769484,544,631,1175,+
chr10,119676870,2.229154752189112,1378,1487,2865,+
chr10,119676872,1.9172281401739002,834,856,1690,+
chr10,119676874,2.9256554393839034,585,456,1041,+
chr10,119677410,0.3032042752358119,1008,837,1845,+
chr10,120909341,2.634977064220184,620,435,1055,+
chr10,120909343,2.634977064220184,620,435,1055,+
chr10,122511977,5.40683444733392,655,501,1156,+
chr10,123154969,1.9737739773061738,1161,780,1941,+
chr10,123154999,1.5342996627912828,870,536,1406,+
chr10,123155077,0.6281227694503926,659,466,1125,+
chr10,123157729,0.4812012368171932,1892,1264,3156,+
chr10,123157735,1.5301794453507342,736,612,1348,+
chr10,123157819,0.5730632795514361,1251,970,2221,+
chr10,123157838,1.678263020198672,1746,1363,3109,+
chr10,123160407,1.7170950491633605,710,526,1236,+
chr10,123160408,1.5519967837041009,938,573,1511,+
chr10,123160523,2.124934090297235,1475,1102,2577,+
chr10,123160527,1.6486803519061584,936,659,1595,+
chr10,123162235,1.7293497363796138,819,568,1387,+
chr10,123162239,0.48008444454018645,1012,760,1772,+
chr10,123162242,1.8086288141192526,1780,1251,3031,+
chr10,123162275,0.6028860759493672,1133,999,2132,+
chr10,123162645,1.5855282199710563,912,690,1602,+
chr10,123162649,1.5005701254275938,1315,876,2191,+
chr10,123162652,0.7017305631127458,2999,2245,5244,+
chr10,123164576,3.5388295914611696,640,493,1133,+
chr10,123164578,3.5388295914611696,640,493,1133,+
chr10,123164990,1.3397995617377931,825,712,1537,+
chr10,123165053,1.589235474006116,811,544,1355,+
chr10,124484298,5.92018779342723,581,425,1006,+
chr10,124806884,3.9124681354605837,696,458,1154,+
chr10,124819384,2.1693925233644857,618,427,1045,+
chr10,125823645,2.9399260982897912,1282,1104,2386,+
chr10,125823646,2.2631225806451614,755,774,1529,+
chr10,125826647,1.8513101767215112,783,546,1329,+
chr10,125831513,1.1163158013493084,1705,1342,3047,+
chr10,125831514,1.4131482701509301,2211,1799,4010,+
chr10,125833799,1.3830074307897149,989,698,1687,+
chr10,125833823,2.039267447615905,823,550,1373,+
chr10,125833892,0.6903137524541313,3359,2102,5461,+
chr10,125833895,1.9942479395604398,1601,895,2496,+
chr10,125833896,0.7080976969100894,2334,1469,3803,+
chr10,125836268,1.6125553097345133,832,564,1396,+
chr10,126905551,1.5117554678032965,951,638,1589,+
chr10,126970701,0.5189382642409781,579,478,1057,+
chr10,126970704,0.5589896214896214,1464,1133,2597,+
chr10,126970705,0.5589896214896214,1464,1133,2597,+
chr10,126970706,2.246679316888045,511,495,1006,+
chr10,126970707,1.4771509876129896,1960,1132,3092,+
chr10,126970709,1.659285460231917,3120,2356,5476,+
chr10,126970710,1.8955102040816334,1160,1224,2384,+
chr10,130145215,4.16637017665918,675,557,1232,+
chr10,130160002,2.732324373164672,671,465,1136,+
chr10,130160027,1.6756361986890929,2196,1481,3677,+
chr10,130160032,1.878224687933426,1097,720,1817,+
chr10,130160846,1.002286319933379,1975,1553,3528,+
chr10,130160847,1.002286319933379,1975,1553,3528,+
chr10,130166511,1.1072073478000264,1779,1202,2981,+
chr10,130171622,1.9944087223930667,860,510,1370,+
chr10,130171624,1.4179404346359297,1495,935,2430,+
chr10,130174879,1.853837471783296,656,442,1098,+
chr10,130179348,1.9735614307931568,845,642,1487,+
chr10,130179349,0.5778611632270169,615,532,1147,+
chr10,130179358,0.4899945175438597,714,575,1289,+
chr10,130179399,1.6989540700318326,933,732,1665,+
chr10,130179455,2.0542279411764706,893,543,1436,+
chr11,251867,1.4797061761087666,666,411,1077,+
chr11,251885,1.9065661849775584,935,673,1608,+
chr11,252585,2.653876425468368,607,409,1016,+
chr11,252621,3.950695056587332,576,426,1002,+
chr11,252689,0.4709639188459182,637,420,1057,+
chr11,308193,1.8026141840793481,1086,865,1951,+
chr11,308196,0.9286794987649278,2894,2368,5262,+
chr11,308199,1.3758007657025892,1036,712,1748,+
chr11,308322,2.7705409177697518,768,443,1211,+
chr11,308372,2.6772068511198945,507,551,1058,+
chr11,308373,2.6772068511198945,507,551,1058,+
chr11,309040,1.7783088235294118,690,339,1029,+
chr11,309042,1.7783088235294118,690,339,1029,+
chr11,309063,1.686040682454082,2801,2063,4864,+
chr11,309064,1.5821323845244515,4065,3491,7556,+
chr11,309066,1.523229093389923,6050,4975,11025,+
chr11,309067,1.4602602172300871,3603,2687,6290,+
chr11,309070,2.0785063789488745,2697,2448,5145,+
chr11,309073,1.3468914297765926,1396,1217,2613,+
chr11,309074,2.5289968652037618,921,695,1616,+
chr11,309078,0.6179087424252623,2418,2798,5216,+
chr11,309079,1.5434846393235242,3629,3102,6731,+
chr11,309080,1.1162116712592658,15742,15318,31060,+
chr11,309081,1.1519807028630884,14677,14061,28738,+
chr11,309082,1.2386838562567801,10502,9763,20265,+
chr11,309094,0.6665272104692846,34732,31575,66307,+
chr11,309095,0.663287296007062,42013,37698,79711,+
chr11,309096,0.663287296007062,42013,37698,79711,+
chr11,309097,0.6316786407506298,20164,17467,37631,+
chr11,309105,0.5812143665595759,3757,2902,6659,+
chr11,309109,0.7473217507146624,5821,4733,10554,+
chr11,309176,1.840506620610248,1507,964,2471,+
chr11,314014,1.5836357777000774,868,853,1721,+
chr11,314015,1.1570878581993609,1219,1432,2651,+
chr11,314016,0.9825657775558181,3825,3856,7681,+
chr11,314017,0.927577536076677,2848,2619,5467,+
chr11,314018,0.9289170151862457,2676,2829,5505,+
chr11,314039,0.5279503105590062,849,601,1450,+
chr11,314064,0.5595307917888563,794,619,1413,+
chr11,314116,1.7376739544911888,2437,1438,3875,+
chr11,314118,1.7376739544911888,2437,1438,3875,+
chr11,314131,1.4907312925170069,1118,839,1957,+
chr11,314240,2.183983096520791,2004,1521,3525,+
chr11,314242,2.195018464681386,1163,978,2141,+
chr11,314245,1.451121512826009,2878,1818,4696,+
chr11,314246,1.2232011746917089,2527,1810,4337,+
chr11,314296,1.9534043705977966,1039,790,1829,+
chr11,314972,2.29694669674573,845,756,1601,+
chr11,314986,1.9100495166387075,1924,1129,3053,+
chr11,314988,1.865846434267487,1387,769,2156,+
chr11,314990,0.6568620817969621,862,720,1582,+
chr11,314991,1.8632978723404254,677,469,1146,+
chr11,315003,1.5613091634317462,1095,652,1747,+
chr11,315163,2.283843241583956,1239,673,1912,+
chr11,315215,1.1445963752947712,2581,1878,4459,+
chr11,747463,1.0080251571864596,2576,1404,3980,+
chr11,747464,1.0242859496960484,2404,1319,3723,+
chr11,747465,1.0492865513200524,1415,651,2066,+
chr11,747481,1.7948767615409702,926,659,1585,+
chr11,747539,0.5074509803921569,646,449,1095,+
chr11,755907,1.7181506366549635,762,611,1373,+
chr11,755977,1.7546975546975547,801,554,1355,+
chr11,758964,1.7689594356261018,1002,701,1703,+
chr11,760174,1.6893079548935268,3760,2664,6424,+
chr11,760176,1.7331211834523093,2238,1509,3747,+
chr11,760177,1.49740131437653,1963,1501,3464,+
chr11,760179,1.6971571084883676,4082,3223,7305,+
chr11,760180,1.6895937854021688,3131,2504,5635,+
chr11,760181,1.6895937854021688,3131,2504,5635,+
chr11,760184,1.452365930599369,1150,950,2100,+
chr11,760191,0.5689301905361147,1215,872,2087,+
chr11,760202,1.4231692100969384,3706,3170,6876,+
chr11,760204,1.4231692100969384,3706,3170,6876,+
chr11,760208,0.9916010144249284,10260,7715,17975,+
chr11,760209,1.3909218972977686,7274,6684,13958,+
chr11,760210,0.8772101806151837,9040,5703,14743,+
chr11,760211,1.3393552869187846,10767,10220,20987,+
chr11,760212,1.242580043438375,18307,14357,32664,+
chr11,760213,1.3742276416149202,15303,12486,27789,+
chr11,763357,2.5365853658536586,571,450,1021,+
chr11,763369,0.5810147299509002,567,469,1036,+
chr11,763435,2.404817044928208,707,380,1087,+
chr11,763463,1.8297258297258299,633,494,1127,+
chr11,763490,1.485758876316816,1189,931,2120,+
chr11,763491,0.5859046283309958,1113,735,1848,+
chr11,763749,2.0149855907780982,919,693,1612,+
chr11,763770,1.4796731298693695,1030,793,1823,+
chr11,763836,1.6232777374909353,725,590,1315,+
chr11,764302,1.7877906976744184,614,429,1043,+
chr11,764303,1.8166293393057107,926,657,1583,+
chr11,764304,1.504370830457787,637,377,1014,+
chr11,764305,1.8166293393057107,926,657,1583,+
chr11,764346,1.6735854858548584,621,541,1162,+
chr11,764392,1.5059735227639652,635,488,1123,+
chr11,764873,0.4904282115869018,1002,793,1795,+
chr11,764896,1.654896180466547,832,663,1495,+
chr11,764912,2.8858754027926965,976,783,1759,+
chr11,764916,1.6155095412099068,1210,820,2030,+
chr11,809966,0.9511924318077044,762,660,1422,+
chr11,809967,0.4759096641599327,714,315,1029,+
chr11,809968,0.9511924318077044,762,660,1422,+
chr11,809969,1.0687677455990914,648,586,1234,+
chr11,809971,1.0687677455990914,648,586,1234,+
chr11,809985,1.7872534835909542,651,570,1221,+
chr11,809989,2.0388272357866692,2000,1130,3130,+
chr11,810004,1.084645471496301,2313,1422,3735,+
chr11,810005,1.7240586941535632,1009,742,1751,+
chr11,810007,1.6713623395149786,1441,700,2141,+
chr11,810011,2.3532557828586715,1099,830,1929,+
chr11,810233,2.043333333333333,612,464,1076,+
chr11,810241,2.0602776868221975,2066,1426,3492,+
chr11,810250,1.686743095389186,2353,1405,3758,+
chr11,810253,1.5116028295376118,814,643,1457,+
chr11,810303,1.4714999205056936,6241,4676,10917,+
chr11,810304,1.4518122594345886,8519,6457,14976,+
chr11,810305,1.4518122594345886,8519,6457,14976,+
chr11,810306,1.4069287725981547,7946,6044,13990,+
chr11,810313,1.0260233138067383,5223,3712,8935,+
chr11,811597,1.6753758052970649,1811,1396,3207,+
chr11,811615,0.7162037596711798,1662,1407,3069,+
chr11,811616,1.3497835277985857,5185,3987,9172,+
chr11,811617,1.358726040112824,7985,6214,14199,+
chr11,811621,1.8690568004168842,3091,2524,5615,+
chr11,812765,1.77973891591856,7851,5443,13294,+
chr11,812767,1.7412218407045954,8130,5981,14111,+
chr11,812768,1.5510422203698297,8377,5919,14296,+
chr11,836769,2.2900094525473293,610,489,1099,+
chr11,836772,1.3282948907038106,671,534,1205,+
chr11,837480,1.441878012865225,775,490,1265,+
chr11,838386,5.265818422281007,1466,298,1764,+
chr11,838388,3.307837070543757,1963,492,2455,+
chr11,838389,2.7673636494763967,1501,389,1890,+
chr11,838397,13.260188364764309,1211,662,1873,+
chr11,838398,8.125645541263884,3117,1933,5050,+
chr11,838399,7.423248238980913,3361,2254,5615,+
chr11,838400,6.752725448080805,2965,2112,5077,+
chr11,838401,4.820369560095587,708,802,1510,+
chr11,838411,10.325941380947885,3118,3818,6936,+
chr11,838412,10.325941380947885,3118,3818,6936,+
chr11,838413,10.325941380947885,3118,3818,6936,+
chr11,838501,1.2155330882352942,919,511,1430,+
chr11,838502,1.2155330882352942,919,511,1430,+
chr11,838503,1.2155330882352942,919,511,1430,+
chr11,865555,2.447681248649807,606,406,1012,+
chr11,866878,22.53632059766422,1960,2434,4394,+
chr11,866879,22.53632059766421,1960,2434,4394,+
chr11,866880,23.77407665408181,1813,2357,4170,+
chr11,866891,0.4141761255163317,627,872,1499,+
chr11,866893,0.453817587135021,443,598,1041,+
chr11,866912,0.16979124006841073,533,1013,1546,+
chr11,970258,3.032051282051282,604,571,1175,+
chr11,970260,2.6967068305658235,1029,859,1888,+
chr11,2395479,3.6068180124176092,664,501,1165,+
chr11,2395922,1.7643564356435644,659,403,1062,+
chr11,2396966,1.5602734234946007,777,579,1356,+
chr11,2397110,4.192850838874988,647,458,1105,+
chr11,2571382,2.254653940288698,750,503,1253,+
chr11,2848874,3.4770900074673277,703,438,1141,+
chr11,2848875,5.368421052631579,645,360,1005,+
chr11,2848877,3.713171528274257,708,431,1139,+
chr11,2925158,5.178818612064687,673,473,1146,+
chr11,4083281,1.5026455026455023,922,503,1425,+
chr11,4083283,2.2859989535889005,936,584,1520,+
chr11,4094826,2.604844704911891,1126,396,1522,+
chr11,4094827,2.4938333934367107,973,294,1267,+
chr11,4094828,2.3717558340530447,1168,406,1574,+
chr11,4094832,1.9619513782089197,869,1263,2132,+
chr11,4094833,2.051169494363203,5952,7508,13460,+
chr11,4094834,2.051169494363203,5952,7508,13460,+
chr11,4094835,2.040538609390465,5779,7372,13151,+
chr11,4094839,0.5354441184484707,5096,7263,12359,+
chr11,4094840,0.5354441184484707,5096,7263,12359,+
chr11,4094861,0.6182859738705039,4203,4999,9202,+
chr11,4094862,0.6091505979460984,5765,7121,12886,+
chr11,4095002,1.7335526315789471,1394,911,2305,+
chr11,4102012,1.9918522899007816,1976,1538,3514,+
chr11,4102013,1.7964779235000248,3217,2587,5804,+
chr11,4102033,1.6959970821555577,1549,996,2545,+
chr11,4106064,1.6169415907062603,3196,2275,5471,+
chr11,4106174,1.5645606042440952,1159,877,2036,+
chr11,4106189,1.474660581426735,3061,2093,5154,+
chr11,4109665,1.4145267090721791,3550,2536,6086,+
chr11,4118359,1.498077979132345,1935,1213,3148,+
chr11,4118450,1.8959381044487431,1351,1033,2384,+
chr11,4121614,1.4044134727061557,3022,2204,5226,+
chr11,4121621,0.7189594504021448,1906,1491,3397,+
chr11,4121639,1.953876658513083,3260,2997,6257,+
chr11,4121640,1.3624725345285251,9483,7786,17269,+
chr11,4121641,1.3953156737805728,14587,12123,26710,+
chr11,4121643,1.4625942025239034,20805,17905,38710,+
chr11,4121644,1.6036627643548003,19512,17455,36967,+
chr11,4121645,1.4780338606030647,15946,13871,29817,+
chr11,4122160,1.3622681595434527,2168,1371,3539,+
chr11,4122198,2.47381394623914,3873,2586,6459,+
chr11,4123187,1.3015219085411112,12515,9380,21895,+
chr11,4123188,1.3717546079612153,7997,5339,13336,+
chr11,4123189,1.1854430842818144,9274,7579,16853,+
chr11,4123190,1.2269848407952861,14448,11109,25557,+
chr11,4123205,1.5023834087999846,6269,5735,12004,+
chr11,4123206,1.6189142729227115,9662,8990,18652,+
chr11,4123208,1.2568013037610166,19988,16850,36838,+
chr11,4123209,1.6454115072885633,10527,10317,20844,+
chr11,4123211,1.5318287876036731,10900,10901,21801,+
chr11,4123212,1.5211955363206868,7393,7470,14863,+
chr11,4126688,2.061881188118812,881,605,1486,+
chr11,4126691,2.1076807228915664,932,663,1595,+
chr11,4126696,1.9165775401069518,1119,824,1943,+
chr11,4126733,1.6460488123952417,1437,1202,2639,+
chr11,4127077,2.398186329972324,2735,2182,4917,+
chr11,4127078,1.7715710723192017,1997,1202,3199,+
chr11,4127090,1.7093781344032095,1202,996,2198,+
chr11,4127096,1.3810990490616848,1843,1397,3240,+
chr11,4127223,2.023570428201079,1150,906,2056,+
chr11,4127230,1.33581353247341,1777,1472,3249,+
chr11,4132295,1.7615816190221747,1267,984,2251,+
chr11,4132366,2.0026549612375657,1528,1377,2905,+
chr11,4132389,1.245375787578758,3117,2019,5136,+
chr11,4135201,1.3746133333333337,1840,1624,3464,+
chr11,4138679,1.6803496081977096,1370,1105,2475,+
chr11,4138773,1.7105248259072638,1118,1038,2156,+
chr11,4138825,1.9534748049296289,723,652,1375,+
chr11,5634661,2.77276295133438,784,489,1273,+
chr11,5634663,2.77276295133438,784,489,1273,+
chr11,5634669,2.2349910394265238,906,743,1649,+
chr11,5634671,1.88013554596803,1160,916,2076,+
chr11,5634680,2.865684863971982,1620,1251,2871,+
chr11,5634681,3.2243045047142362,1107,780,1887,+
chr11,6608138,0.9620118706542975,705,431,1136,+
